url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-ogrodek-1-ha-park-ID4p4D1,Gotowe | 3 Pokoje | Ogródek | 1 Ha Park,"ul. Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",942 150 zł,"68,52 m²",13 750 zł/m²,parter/3,3,2022,garaż/miejsce parkingowe,wtórny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,inny
https://www.otodom.pl/pl/oferta/3-pokoje-w-gotowym-budynku-dwustronne-czyzyny-ID4p4X2,3 pokoje w gotowym budynku-dwustronne-Czyżyny!,"Romana Ciesielskiego, Łęg, Czyżyny, Kraków, małopolskie",799 000 zł,"52,59 m²",15 193 zł/m²,5/6,3,2023,garaż/miejsce parkingowe,wtórny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/stojalowskiego-3-osobne-pokoje-z-komorka-lokators-ID4pr3m,"Stojałowskiego, 3 osobne pokoje z komórką lokators","ul. Stanisława Stojałowskiego, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",899 000 zł,67 m²,13 418 zł/m²,1/4,3,2000,,wtórny,pełna własność,,,miejskie,biuro nieruchomości,nie,balkon,blok,inny
https://www.otodom.pl/pl/oferta/komfortowe-2-pok-55-92-m2-ul-topolowa-ID4pr3Z,"Komfortowe 2-pok. 55,92 m2 ul. Topolowa","ul. Topolowa, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",1 397 000 zł,"55,92 m²",24 982 zł/m²,3/3,2,1891,,wtórny,pełna własność,do zamieszkania,,gazowe,biuro nieruchomości,nie,balkon,kamienica,cegła
https://www.otodom.pl/pl/oferta/dom-krakow-aleja-debowa-5-pokoi-garaz-ogrodek-ID4nG8D,"Dom Kraków| Aleja Dębowa| 5 pokoi, garaż, ogródek","ul. Feliksa Wrobela, Przewóz, Podgórze, Kraków, małopolskie",1 249 000 zł,"123,93 m²",10 078 zł/m²,parter/2,5,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,ogródek,dom wolnostojący,pustak
https://www.otodom.pl/pl/oferta/1m-przytulna-kawalerka-gotowa-do-wprowadzenia-ID4pr1a,1M | Przytulna kawalerka | Gotowa do wprowadzenia!,"Stare Podgórze, Podgórze, Kraków, małopolskie",349 000 zł,18 m²,19 389 zł/m²,parter/1,1,brak informacji,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,300 zł,miejskie,biuro nieruchomości,nie,ogródek,szeregowiec,brak informacji
https://www.otodom.pl/pl/oferta/bronowice-4-pokoje-2x-garaz-bez-prowizji-ID4pr4d,Bronowice - 4 pokoje + 2x garaż - Bez prowizji,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",951 040 zł,77 m²,12 351 zł/m²,1/2,4,2023,,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,balkon,brak informacji,cegła
https://www.otodom.pl/pl/oferta/bronowice-3-pokoje-garaz-bez-prowizji-ID4pr42,Bronowice - 3 pokoje + garaż - Bez prowizji,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",941 759 zł,69 m²,13 649 zł/m²,,3,2023,,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,"ogródek, taras",brak informacji,cegła
https://www.otodom.pl/pl/oferta/aktualne-2-3-pokoje-ruczaj-gotowe-bez-pcc-ID4pr5L,Aktualne 2/3 Pokoje Ruczaj Gotowe Bez Pcc,"ul. dr. Jana Piltza, Kobierzyn, Dębniki, Kraków, małopolskie",753 390 zł,"45,66 m²",16 500 zł/m²,4/5,2,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,450 zł,miejskie,biuro nieruchomości,tak,balkon,blok,silikat
https://www.otodom.pl/pl/oferta/super-widok-wysoki-standard-wysoka-kondygnacja-ID4pr4T,Super widok | Wysoki standard | Wysoka kondygnacja,"ul. Turniejowa, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",871 056 zł,"60,49 m²",14 400 zł/m²,9/10,3,2023,garaż/miejsce parkingowe,pierwotny,,,,miejskie,biuro nieruchomości,tak,balkon,brak informacji,brak informacji
