url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/krakow-stare-podgorze-ul-sw-kingi-31-70-m2-ID4pAhW,"Kraków – Stare Podgórze – ul. Św. Kingi – 31,70 m2","ul. św. Kingi, Stare Podgórze, Podgórze, Kraków, małopolskie",485 000 zł,"31,7 m²",15 300 zł/m²,3,1,1890,,wtórny,pełna własność,do wykończenia,,elektryczne,biuro nieruchomości,nie,balkon,kamienica,cegła
https://www.otodom.pl/pl/oferta/bronowice-dwupoziomowy-apartament-ogrod-ID4pFoQ,Bronowice | dwupoziomowy apartament | ogród,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",1 121 530 zł,"102,05 m²",10 990 zł/m²,parter/3,5,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,,,,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/2pokoje-33-5m2-nowa-gotowa-inwestycja-ID4pFoO,"2pokoje 33,5m2 || Nowa Gotowa Inwestycja","ul. Lipska, Płaszów, Podgórze, Kraków, małopolskie",589 600 zł,"33,5 m²",17 600 zł/m²,1/4,2,2024,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4pBlS,3-pokojowe mieszkanie 68m2 + loggia Bezpośrednio,"ul. Portowa, Zabłocie, Podgórze, Kraków, małopolskie",1 452 000 zł,"68,12 m²",21 315 zł/m²,5/7,3,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,,,
https://www.otodom.pl/pl/oferta/2pokoje-33-5m2-nowa-gotowa-inwestycja-ID4pFoR,"2pokoje 33,5m2 || Nowa Gotowa Inwestycja","ul. Lipska, Płaszów, Podgórze, Kraków, małopolskie",589 600 zł,"33,5 m²",17 600 zł/m²,1/4,2,2024,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-82m2-2-lazienki-rabat-ID4pFpA,"Gotowe Mieszkanie 82m2, 2 łazienki - Rabat","ul. Walerego Sławka, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",1 227 738 zł,"82,12 m²",14 951 zł/m²,1/7,4,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/1m-wyposazone-ogrodek-25m2-inwestycja-roi-10-ID4pFrk,1M! Wyposażone|Ogródek 25m2|Inwestycja - ROI 10%,"Żabiniec, Prądnik Biały, Kraków, małopolskie",639 000 zł,26 m²,24 577 zł/m²,parter/4,1,2017,,wtórny,pełna własność,do zamieszkania,300 zł,miejskie,biuro nieruchomości,nie,"ogródek, taras",blok,brak informacji
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-69-m2-kolo-bonarki-rabat-ID4pFpx,Gotowe Mieszkanie 69 m2/ Koło BonarKi/ Rabat,"ul. Walerego Sławka, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",1 047 643 zł,"69,03 m²",15 177 zł/m²,6/8,4,2024,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/gotowy-do-odbioru-dom-wola-justowska-jacuzzi-ID4pFpI,Gotowy do odbioru Dom | Wola Justowska | Jacuzzi,"ul. Chełmska, Chełm, Zwierzyniec, Kraków, małopolskie",2 126 360 zł,"125,08 m²",17 000 zł/m²,parter/2,4,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,taras,dom wolnostojący,brak informacji
https://www.otodom.pl/pl/oferta/nowa-kawalerka-pradnik-bialy-okazja-10min-tramwaj-ID4pM96,Nowa Kawalerka Prądnik Biały Okazja 10min tramwaj,"ul. Henryka Pachońskiego, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",532 897 zł,"31,91 m²",16 700 zł/m²,6/6,1,2025,,pierwotny,pełna własność,,,miejskie,biuro nieruchomości,tak,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/widokowe-2-pokojowe-50m2-balkon-9-10p-kurdwanow-ID4pFDc,"Widokowe 2 pokojowe 50m2, balkon 9/10p. Kurdwanów","ul. Jakuba Bojki, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",679 000 zł,"50,1 m²",13 553 zł/m²,9/10,2,brak informacji,,wtórny,,,580 zł,miejskie,biuro nieruchomości,nie,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sloneczne-4-pokojowe-nowe-wykonczone-piekne-ID4pKiu,"Słoneczne 4 pokojowe, nowe, wykończone, piękne","ul. Bociana, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",1 200 000 zł,79 m²,15 190 zł/m²,2/6,4,2015,,wtórny,pełna własność,do zamieszkania,650 zł,miejskie,biuro nieruchomości,tak,balkon,blok,cegła
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-30-59-m2-ul-wroclawska-53-ID4pBhH,"Przytulna kawalerka 30,59 m2 ul. Wrocławska 53","ul. Wrocławska, Krowodrza, Krowodrza, Kraków, małopolskie",607 000 zł,"30,59 m²",19 843 zł/m²,5,1,2018,,wtórny,pełna własność,do zamieszkania,450 zł,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-obok-wawelu-ID4pMdb,Luksusowe mieszkanie obok Wawelu.,"ul. Koletek, Stradom, Stare Miasto, Kraków, małopolskie",2 248 290 zł,68 m²,33 063 zł/m²,1/4,3,1900,,wtórny,pełna własność,do wykończenia,500 zł,miejskie,biuro nieruchomości,tak,balkon,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ul-bochnaka-ID4n9N7,Kawalerka na sprzedaż ul. Bochnaka,"ul. prof. Adama Bochnaka, Wróblowice, Swoszowice, Kraków, małopolskie",149 000 zł,"13,5 m²",11 037 zł/m²,1/2,1,brak informacji,,wtórny,,do wykończenia,,gazowe,prywatny,nie,balkon,dom wolnostojący,brak informacji
https://www.otodom.pl/pl/oferta/idealne-dla-rodzin-4-pokoje-gotowe-do-wejscia-ID4pMds,Idealne dla rodzin ✨ 4 pokoje ✨ Gotowe do wejścia,"ul. Anny Szwed-Śniadowskiej, Kliny, Swoszowice, Kraków, małopolskie",989 000 zł,62 m²,15 952 zł/m²,1/3,4,2017,,wtórny,pełna własność,do zamieszkania,640 zł,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-ogrodkiem-i-garazem-ID4pMdG,3 pokojowe mieszkanie z ogródkiem i garażem,"ul. Bosaków, Olsza, Prądnik Czerwony, Kraków, małopolskie",1 049 000 zł,62 m²,16 919 zł/m²,parter/4,3,2023,,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,"taras, ogródek",apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-w-luksusowej-kamienicy-ID4pMdc,Mieszkanie w luksusowej kamienicy,"ul. Koletek, Stradom, Stare Miasto, Kraków, małopolskie",1 876 050 zł,57 m²,32 913 zł/m²,3/4,2,1900,,wtórny,pełna własność,do wykończenia,500 zł,miejskie,biuro nieruchomości,tak,,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-na-ruczaju-ostatnie-pietro-garaz-piwnic-ID4pBmT,Mieszkanie na Ruczaju/ostatnie piętro/garaz/piwnic,"ul. prof. Michała Bobrzyńskiego, Ruczaj, Dębniki, Kraków, małopolskie",749 000 zł,"46,3 m²",16 177 zł/m²,5/5,3,2010,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,700 zł,miejskie,biuro nieruchomości,tak,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/idealna-lokalizacja-kameralna-inwestycja-3-pokoje-ID4pMeE,Idealna lokalizacja kameralna inwestycja 3 pokoje,"ul. Rzemieślnicza, Stare Podgórze, Podgórze, Kraków, małopolskie",955 499 zł,"52,79 m²",18 100 zł/m²,2/5,3,brak informacji,,pierwotny,pełna własność,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/nowoczesne-i-funkcjonalne-mieszkanie-4-pokoje-ID4pMeB,Nowoczesne i funkcjonalne mieszkanie 4 pokoje,"ul. Rzemieślnicza, Stare Podgórze, Podgórze, Kraków, małopolskie",933 696 zł,"74,05 m²",12 609 zł/m²,1/4,4,brak informacji,,pierwotny,pełna własność,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/piekne-ustawne-4-pokoje-hit-lokalizacja-ID4pMeD,Piękne ustawne 4 pokoje hit lokalizacja,"ul. Rzemieślnicza, Stare Podgórze, Podgórze, Kraków, małopolskie",1 074 330 zł,"62,1 m²",17 300 zł/m²,1/5,4,brak informacji,,pierwotny,,,,,biuro nieruchomości,nie,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-poziomy-idealna-lokalizacja-dla-rodziny-ID4pMeG,2 poziomy idealna lokalizacja dla rodziny,"ul. Chełmska, Chełm, Zwierzyniec, Kraków, małopolskie",1 983 050 zł,"116,65 m²",17 000 zł/m²,parter/1,4,brak informacji,garaż/miejsce parkingowe,pierwotny,pełna własność,,,,biuro nieruchomości,nie,ogródek,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/gotowe-2pok-wielki-balkon-nad-zalewem-bagry-ID4pMgo,Gotowe!!! 2pok. wielki balkon nad zalewem Bagry,"Płaszów, Podgórze, Kraków, małopolskie",576 000 zł,33 m²,17 455 zł/m²,1/5,2,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,,,miejskie,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/idealne-pod-inwestycje-tuz-przy-dworcu-ID4pJSq,"Idealne pod inwestycję, tuż przy Dworcu","ul. Szlak, Kleparz, Stare Miasto, Kraków, małopolskie",795 000 zł,29 m²,27 414 zł/m²,2/6,1,2009,,wtórny,pełna własność,do zamieszkania,500 zł,miejskie,biuro nieruchomości,tak,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/bardzo-dobra-inwestycja-w-swietnej-lokalizacji-ID4pJDA,Bardzo Dobra Inwestycja W Świetnej Lokalizacji,"ul. Bronowicka, Bronowice, Bronowice, Kraków, małopolskie",430 000 zł,24 m²,17 917 zł/m²,9/10,1,1980,,wtórny,,,300 zł,miejskie,biuro nieruchomości,tak,,blok,brak informacji
https://www.otodom.pl/pl/oferta/zielona-wola-apartament-4-pok-85-21-m2-ID4n1rH,"Zielona Wola | Apartament 4-pok. | 85,21 m2","ul. Królowej Jadwigi, Chełm, Zwierzyniec, Kraków, małopolskie",1 447 647 zł,"85,21 m²",16 989 zł/m²,1/2,4,brak informacji,garaż/miejsce parkingowe,pierwotny,,,,,deweloper,nie,"balkon, taras",brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-ogrodek-bezposrednio-ID4nsux,3-pokojowe mieszkanie 65m2 + ogródek Bezpośrednio,"ul. Stawowa, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",935 077 zł,"65,39 m²",14 300 zł/m²,parter/2,3,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,ogródek,,
https://www.otodom.pl/pl/oferta/3-pokoje-z-osobna-kuchnia-z-balkonem-ID4nMKr,3 pokoje z osobną kuchnią z balkonem,"Mistrzejowice, Mistrzejowice, Kraków, małopolskie",845 000 zł,66 m²,12 803 zł/m²,1/4,3,1980,,wtórny,pełna własność,do zamieszkania,,miejskie,biuro nieruchomości,nie,balkon,blok,cegła
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4nOAK,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,"ul. Do Groty, Zakrzówek, Dębniki, Kraków, małopolskie",Zapytaj o cenę,"46,18 m²",,1/6,2,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,balkon,,
https://www.otodom.pl/pl/oferta/apartament-52m2-3-pokoje-bezposrednio-0-pcc-ID4pNAX,"Apartament 52m2, 3 pokoje, Bezpośrednio, 0% PCC","Stare Podgórze, Podgórze, Kraków, małopolskie",910 189 zł,"51,73 m²",17 595 zł/m²,3/5,3,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/3-pokoje-72m2-taras-14m2-2-miejsca-parkingowe-ID4pNB8,"3-Pokoje 72m2, taras 14m2, 2 miejsca parkingowe","ul. prof. Michała Życzkowskiego 5, Czyżyny, Czyżyny, Kraków, małopolskie",1 410 000 zł,72 m²,19 583 zł/m²,5/5,3,2020,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,900 zł,miejskie,prywatny,tak,taras,blok,brak informacji
https://www.otodom.pl/pl/oferta/apartament-52m2-gwarancja-najnizszej-ceny-0-pcc-ID4pNB0,"Apartament 52m2, Gwarancja najniższej ceny, 0% PCC","Stare Podgórze, Podgórze, Kraków, małopolskie",909 133 zł,"51,67 m²",17 595 zł/m²,3/5,3,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/2-pokoje-46-m-bez-prowizji-i-podatku-pcc-ID4pNBw,"2 Pokoje 46 M, Bez Prowizji I Podatku Pcc","ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",894 855 zł,"45,89 m²",19 500 zł/m²,6/7,2,2024,,pierwotny,,do zamieszkania,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-60m2-0-prowizji-balkon-brak-pcc-ID4pNBr,3 Pokoje| 60M2 | 0% Prowizji | Balkon | Brak Pcc,"os. Bohaterów Września, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",736 270 zł,"60,35 m²",12 200 zł/m²,2/9,3,2025,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,blok,pustak
https://www.otodom.pl/pl/oferta/4pokoje-67-0m2-0-prowizji-bez-pcc-ID4pNBu,"4Pokoje| 67,0M2| 0% Prowizji | Bez Pcc","ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",1 321 673 zł,"67,09 m²",19 700 zł/m²,7/7,4,2024,,pierwotny,,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-57-m2-0-prowizji-i-brak-podatku-pcc-ID4pNBs,3 Pokoje | 57 M2 | 0% Prowizji I Brak Podatku Pcc,"ul. Magnolii, Ruczaj, Dębniki, Kraków, małopolskie",796 880 zł,"56,92 m²",14 000 zł/m²,1/3,3,2024,,pierwotny,,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
