url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/rozkladowe-m3-nowoczesna-inwestycja-klucze-na-juz-ID4mFaB,"Rozkładowe M3, Nowoczesna inwestycja,Klucze na już","ul. Stanisława Przybyszewskiego, Małe Błonia, Krowodrza, Kraków, małopolskie",1 544 804 zł,"81,52 m²",18 950 zł/m²,1/3,3,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,"ogródek, taras",apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/gotowe-m4-blisko-centrum-cicha-zielona-okolica-ID4mFaF,"Gotowe M4, Blisko Centrum, Cicha, Zielona Okolica","ul. Stanisława Przybyszewskiego, Małe Błonia, Krowodrza, Kraków, małopolskie",1 904 980 zł,"98,96 m²",19 250 zł/m²,2/3,4,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,"balkon, taras",apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/nowoczesne-3-pok-58-16-m2-z-ogrodkiem-plaszow-ID4mIjK,"Nowoczesne 3-pok. 58,16 m2 z ogródkiem, Płaszów","ul. Myśliwska, Płaszów, Podgórze, Kraków, małopolskie",924 744 zł,"58,16 m²",15 900 zł/m²,parter/5,3,2022,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,700 zł,miejskie,biuro nieruchomości,tak,ogródek,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/nowe-3-pok-z-ogrodkiem-wyknczone-plaszow-saska-ID4mIiw,"Nowe 3-pok. z ogródkiem, wykńczone, Płaszów/Saska","ul. Saska, Płaszów, Podgórze, Kraków, małopolskie",1 208 429 zł,"67,51 m²",17 900 zł/m²,parter/5,4,2021,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,,miejskie,biuro nieruchomości,tak,ogródek,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/hit-pod-inwestycje-przy-rynku-glownym-ID4oRcf,Hit pod inwestycję! Przy Rynku Głównym,"ul. św. Jana, Stare Miasto, Stare Miasto, Kraków, małopolskie",550 000 zł,"21,36 m²",25 749 zł/m²,suterena/4,1,1900,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,500 zł,miejskie,biuro nieruchomości,nie,,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-z-widokiem-na-wisle-ID4nA3n,Ekskluzywny apartament z widokiem na Wisłę,"ul. prof. Marka Stachowskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",2 222 000 zł,"61,7 m²",36 013 zł/m²,7/7,3,2018,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,800 zł,miejskie,biuro nieruchomości,tak,taras,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-pod-inwestycje-11k-za-metr-ID4porn,Mieszkanie w centrum pod inwestycje! 11k za metr!,"ul. Kawiory, Czarna Wieś, Krowodrza, Kraków, małopolskie",1 199 999 zł,108 m²,11 111 zł/m²,parter,4,1932,,wtórny,pełna własność,do zamieszkania,,miejskie,biuro nieruchomości,nie,balkon,kamienica,cegła
https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-rej-nowego-kleparza-ID4o3Qw,GOTOWE DO ODBIORU rej. Nowego Kleparza,"ul. Składowa 16, Krowodrza, Krowodrza, Kraków, małopolskie",1 019 000 zł,"61,36 m²",16 607 zł/m²,2/4,3,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,prywatny,tak,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-rej-nowego-kleparza-ID4nb4N,GOTOWE DO ODBIORU rej. Nowego Kleparza,"ul. Składowa 16, Krowodrza, Krowodrza, Kraków, małopolskie",1 399 000 zł,"76,85 m²",18 204 zł/m²,4/4,4,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,prywatny,tak,"balkon, taras",apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/1m-przytulna-kawalerka-gotowa-do-wprowadzenia-ID4pr1a,1M | Przytulna kawalerka | Gotowa do wprowadzenia!,"Stare Podgórze, Podgórze, Kraków, małopolskie",349 000 zł,18 m²,19 389 zł/m²,parter/1,1,brak informacji,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,300 zł,miejskie,biuro nieruchomości,nie,ogródek,szeregowiec,brak informacji
https://www.otodom.pl/pl/oferta/kurdwanow-kordiana-4-pokojowe-z-garazem-sprzedamy-ID4nHEk,"Kurdwanów, Kordiana 4-pokojowe z garażem sprzedamy","Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",950 000 zł,"81,89 m²",11 601 zł/m²,parter/4,4,2001,garaż/miejsce parkingowe,wtórny,pełna własność,do wykończenia,1 200 zł,miejskie,biuro nieruchomości,nie,,blok,inny
https://www.otodom.pl/pl/oferta/penthouse-tarasem-na-dachu-w-kamienicy-z-winda-ID4oUCI,Penthouse tarasem na dachu w kamienicy z windą,"Marszałka Józefa Piłsudskiego, Nowy Świat, Stare Miasto, Kraków, małopolskie",1 150 000 EUR,"228,7 m²",21 538 zł/m²,4/5,5,1906,,wtórny,pełna własność,do zamieszkania,,,biuro nieruchomości,tak,"balkon, taras",kamienica,brak informacji
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-balkonem-na-nadwislanskiej-ID4oASY,Luksusowy apartament z balkonem na Nadwiślańskiej,"ul. Nadwiślańska, Stare Podgórze, Podgórze, Kraków, małopolskie",2 990 000 zł,96 m²,31 146 zł/m²,2/3,3,2018,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,,miejskie,biuro nieruchomości,tak,balkon,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/stojalowskiego-3-osobne-pokoje-z-komorka-lokators-ID4pr3m,"Stojałowskiego, 3 osobne pokoje z komórką lokators","ul. Stanisława Stojałowskiego, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",899 000 zł,67 m²,13 418 zł/m²,1/4,3,2000,,wtórny,pełna własność,,,miejskie,biuro nieruchomości,nie,balkon,blok,inny
https://www.otodom.pl/pl/oferta/bronowice-3-pokoje-garaz-bez-prowizji-ID4pr42,Bronowice - 3 pokoje + garaż - Bez prowizji,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",941 759 zł,69 m²,13 649 zł/m²,,3,2023,,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,"ogródek, taras",brak informacji,cegła
https://www.otodom.pl/pl/oferta/bronowice-4-pokoje-2x-garaz-bez-prowizji-ID4pr4d,Bronowice - 4 pokoje + 2x garaż - Bez prowizji,"ul. ks. Stanisława Truszkowskiego, Bronowice Małe, Bronowice, Kraków, małopolskie",951 040 zł,77 m²,12 351 zł/m²,1/2,4,2023,,pierwotny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,balkon,brak informacji,cegła
https://www.otodom.pl/pl/oferta/narozne-3-pokoje-750-metrow-od-zalewu-bagry-ID4nAj9,Narożne 3 pokoje - 750 metrów od zalewu Bagry!,"ul. Kazimierza Siemienowicza, Płaszów, Podgórze, Kraków, małopolskie",810 000 zł,"47,62 m²",17 010 zł/m²,3/4,3,2023,,wtórny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/urocze-mieszkanie-na-osiedlu-grzegorzki-park-ID4ppge,Urocze mieszkanie na osiedlu Grzegórzki Park,"ul. płk. Francesco Nullo, Grzegórzki, Grzegórzki, Kraków, małopolskie",985 000 zł,"38,36 m²",25 678 zł/m²,7/10,2,2022,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,520 zł,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/os-oficerskie-108m-plus-strych-garaz-piwnica-ID4ppjK,"Os.Oficerskie/108m plus strych,garaż,piwnica","ul. Stanisława Moniuszki, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",1 700 000 zł,108 m²,15 741 zł/m²,3/3,4,1930,,wtórny,pełna własność,do zamieszkania,,,biuro nieruchomości,nie,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/lokal-mieszkalny-przy-ul-bosackiej-16-ID4oG51,Lokal mieszkalny przy ul. Bosackiej 16,"Wesoła Zachód, Stare Miasto, Kraków, małopolskie",900 000 zł,"58,6 m²",15 358 zł/m²,parter/3,2,1912,,wtórny,pełna własność,,600 zł,gazowe,biuro nieruchomości,nie,,kamienica,cegła
https://www.otodom.pl/pl/oferta/dominikanow-m53-47-81m2-2-pok-balkon-ID4nMTM,"DOMINIKANÓW / M53 / 47,81m2 / 2 pok. / balkon","ul. Dominikanów, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",871 000 zł,"47,81 m²",18 218 zł/m²,4/4,2,2025,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,deweloper,tak,balkon,apartamentowiec,żelbet
https://www.otodom.pl/pl/oferta/przytulne-2-pok-z-ogrodkiem-masarska-ID4oGQM,"Przytulne 2-pok. z ogródkiem, Masarska","ul. Masarska, Grzegórzki, Grzegórzki, Kraków, małopolskie",1 073 520 zł,"39,76 m²",27 000 zł/m²,parter/5,2,2013,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,512 zł,miejskie,biuro nieruchomości,tak,ogródek,apartamentowiec,inny
https://www.otodom.pl/pl/oferta/3-pokoje-balkon-zablocie-gotowe-ID4pub4,3 pokoje + balkon | Zabłocie | Gotowe,"ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",849 000 zł,"50,3 m²",16 879 zł/m²,1/1,3,1994,,wtórny,pełna własność,do zamieszkania,280 zł,elektryczne,biuro nieruchomości,nie,balkon,blok,cegła
https://www.otodom.pl/pl/oferta/5-pokoi-nowe-98m-borek-falecki-ul-zbrojarzy-ID4pkN0,"5 pokoi nowe/ 98m/ Borek Fałęcki, ul. Zbrojarzy","ul. Zbrojarzy, Kokusowa Przystań, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",1 199 000 zł,"97,9 m²",12 247 zł/m²,1/2,5,2023,garaż/miejsce parkingowe,wtórny,,,,gazowe,biuro nieruchomości,nie,"balkon, taras",brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ogrodek-4-pok-bielany-97m-pcc0-ID4n3H1,"Ogródek, 4 pok., Bielany, 97m Pcc0%","ul. Orla, Bielany, Zwierzyniec, Kraków, małopolskie",950 000 zł,101 m²,9 406 zł/m²,,4,2022,garaż/miejsce parkingowe,wtórny,pełna własność,do wykończenia,,gazowe,biuro nieruchomości,nie,"balkon, ogródek",szeregowiec,cegła
https://www.otodom.pl/pl/oferta/nowe-dwa-mieszkania-inwestycyjne-lublanska-ID4puV1,NOWE DWA mieszkania inwestycyjne Lublańska,"ul. Lublańska, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",750 000 zł,"39,04 m²",19 211 zł/m²,parter/4,2,2023,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,450 zł,miejskie,prywatny,tak,"balkon, ogródek, taras",blok,żelbet
