url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24915780.html","Apartament, ul. Rakowicka","Rakowicka, Stare Miasto, Kraków, małopolskie",970 000 zł,34 m²,"28 529,41 zł/m²",parter,5.0,1,2020,garaż,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24915100.html","Mieszkanie, ul. Śliczna","Śliczna, Olsza, Kraków, małopolskie",1 329 000 zł,"71,42 m²","18 608,23 zł/m²",8,10.0,3,2023,w garażu podziemnym,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-w-zabudowie/24915314.html","Mieszkanie, Osiedle Albertyńskie","Osiedle Albertyńskie, Bieńczyce, Kraków, małopolskie",650 000 zł,"43,58 m²","14 915,10 zł/m²",4,4.0,2,1963,-,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24915109.html","Mieszkanie, ul. Sławka","Sławka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",929 000 zł,"68,86 m²","13 491,14 zł/m²",2,8.0,4,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24915010.html",Mieszkanie Kraków,"Ruczaj, Kraków, małopolskie",547 000 zł,33 m²,"16 575,76 zł/m²",7,7.0,1,-,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24908205.html","Mieszkanie, ul. Teligi","Teligi, Bieżanów, Kraków, małopolskie",729 000 zł,"52,90 m²","13 780,72 zł/m²",9,10.0,3,1980,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24915150.html","Apartament, ul. Wawrzyńca","Wawrzyńca, Kazimierz, Kraków, małopolskie",1 500 000 zł,54 m²,"27 777,78 zł/m²",1,5.0,2,2017,parking strzeżony w pobliżu,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24911570.html",Mieszkanie,"Pachońskiego, Prądnik Biały, Kraków, małopolskie",897 263 zł,"62,44 m²",14 370 zł/m²,1,4.0,3,2024,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24914903.html","Mieszkanie, ul. Zalesie","Zalesie, Ruczaj, Kraków, małopolskie",808 200 zł,57 m²,"14 178,95 zł/m²",1,3.0,4,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24901928.html","Apartament, ul. Smoleńsk","Smoleńsk, Stare Miasto, Kraków, małopolskie",1 599 000 zł,"55,14 m²","28 998,91 zł/m²",parter,5.0,3,-,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24915063.html","Mieszkanie, ul. Sławka","Sławka, Bonarka, Kraków, małopolskie",929 000 zł,"68,86 m²","13 491,14 zł/m²",2,8.0,3,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24915107.html","Mieszkanie, ul. Sławka","Sławka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",1 179 000 zł,"82,12 m²","14 357,04 zł/m²",1,8.0,4,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24915435.html","Apartament, ul. Stelmachów","Stelmachów, Kraków, małopolskie",685 000 zł,"40,08 m²","17 090,82 zł/m²",parter,3.0,2,2021,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24915298.html","Mieszkanie, ul. Rydlówka","Rydlówka, Dębniki, Kraków, małopolskie",998 216 zł,"57,62 m²","17 324,12 zł/m²",1,4.0,4,2024,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24835758.html","Mieszkanie, ul. Lea","Lea, Kraków, małopolskie",995 000 zł,48 m²,"20 729,17 zł/m²",7,10.0,3,1970,przynależne na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24915149.html","Kawalerka, ul. Wrocławska","Łobzów, Kraków, małopolskie",370 000 zł,"17,45 m²","21 203,44 zł/m²",parter,2.0,1,1950,parking strzeżony w pobliżu,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24903646.html","Kawalerka, ul. Pachońskiego","Pachońskiego, Prądnik Biały, Kraków, małopolskie",585 000 zł,"27,57 m²","21 218,72 zł/m²",1,5.0,1,2020,-,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24914940.html","Apartament, ul. Kalwaryjska","Kalwaryjska, Stare Podgórze, Kraków, małopolskie",1 159 000 zł,"49,70 m²","23 319,92 zł/m²",2,4.0,2,2009,w garażu podziemnym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24915106.html","Kawalerka, ul. Krowoderska","Krowoderska, Stare Miasto, Kraków, małopolskie",691 000 zł,"26,68 m²","25 899,55 zł/m²",3,5.0,1,2016,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24911244.html","Mieszkanie, ul. Kotlarska","Kotlarska, Grzegórzki, Kraków, małopolskie",650 000 zł,40 m²,16 250 zł/m²,2,6.0,1,1960,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24913544.html","Mieszkanie, ul. Kotlarska","Kotlarska, Grzegórzki, Kraków, małopolskie",795 000 zł,"51,28 m²","15 503,12 zł/m²",2,4.0,2,1950,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24909151.html","Mieszkanie, ul. Pachońskiego","Pachońskiego, Prądnik Biały, Kraków, małopolskie",939 379 zł,"70,63 m²",13 300 zł/m²,3,7.0,4,2026,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24898450.html","Mieszkanie, ul. Chmieleniec","Chmieleniec, Ruczaj, Kraków, małopolskie",800 000 zł,47 m²,17 021 zł/m²,parter,3.0,2,2001,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24903505.html","Mieszkanie, ul. Klimeckiego","Klimeckiego, Podgórze, Kraków, małopolskie",1 439 000 zł,77 m²,"18 688,31 zł/m²",1,5.0,4,-,garaż wolnostojący,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24911805.html","Mieszkanie, ul. Bohomolca","Bohomolca, Mistrzejowice, Kraków, małopolskie",1 070 000 zł,"65,13 m²","16 428,68 zł/m²",parter,7.0,3,2018,garaż,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24914910.html","Mieszkanie, ul. Kazimierza Wielkiego","Kazimierza Wielkiego, Krowodrza, Kraków, małopolskie",899 000 zł,"43,27 m²","20 776,52 zł/m²",1,4.0,3,1960,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24909551.html","Apartament, ul. Przybyszewskiego","Przybyszewskiego, Bronowice, Kraków, małopolskie",1 330 000 zł,"63,21 m²","21 040,97 zł/m²",5,9.0,3,2021,w garażu podziemnym,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24914782.html","Mieszkanie, ul. Krowoderskich Zuchów","Krowoderskich Zuchów, Krowodrza Górka, Kraków, małopolskie",559 000 zł,30 m²,"18 633,33 zł/m²",8,10.0,2,1970,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24906001.html",Mieszkanie Kraków,"Stare Podgórze, Kraków, małopolskie",745 689 zł,"38,17 m²",19 536 zł/m²,3,5.0,2,2024,możliwość wykupienia,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24915062.html","Mieszkanie, ul. Sławka","Sławka, Bonarka, Kraków, małopolskie",889 000 zł,"59,83 m²","14 858,77 zł/m²",6,8.0,3,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-w-zabudowie/24915040.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",743 680 zł,"46,48 m²",16 000 zł/m²,5,5.0,2,2017,tak,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24903011.html","Mieszkanie, ul. Pachońskiego","Pachońskiego, Prądnik Biały, Kraków, małopolskie",562 000 zł,"35,32 m²",15 912 zł/m²,3,4.0,2,2024,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24856862.html","Mieszkanie, ul. Sikorki","Sikorki, Czyżyny, Kraków, małopolskie",1 167 000 zł,73 m²,"15 986,30 zł/m²",4,6.0,4,2017,garaż,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24907862.html","Mieszkanie, Plac Nowy","Plac Nowy, Kazimierz, Kraków, małopolskie",1 219 000 zł,"53,20 m²","22 913,53 zł/m²",3,4.0,2,1950,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24910784.html","Mieszkanie, ul. Odrowąża","Odrowąża, Krowodrza, Kraków, małopolskie",980 000 zł,"55,24 m²","17 740,77 zł/m²",parter,3.0,2,1957,-,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24860395.html","Mieszkanie, ul. Sławkowska","Sławkowska, Stare Miasto, Kraków, małopolskie",2 799 920 zł,80 m²,34 999 zł/m²,1,,3,-,przynależne na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24901683.html",Apartament,"Dzielnica XIII Podgórze, Kraków, małopolskie",1 360 000 zł,"61,06 m²","22 273,17 zł/m²",1,5.0,3,2024,w garażu podziemnym,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24889233.html","Mieszkanie, ul. Turniejowa","Turniejowa, Kurdwanów, Kraków, małopolskie",912 696 zł,"67,11 m²",13 600 zł/m²,3,10.0,3,2023,garaż wolnostojący,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24889234.html","Mieszkanie, ul. Na Błonie","Na Błonie, Wola Justowska, Kraków, małopolskie",2 016 300 zł,"103,40 m²",19 500 zł/m²,2,2.0,4,2024,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24914743.html","Mieszkanie, Osiedle Tysiąclecia","Osiedle Tysiąclecia, Mistrzejowice, Kraków, małopolskie",571 000 zł,38 m²,15 026 zł/m²,4,4.0,2,1980,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24899924.html","Mieszkanie, ul. Szymańskiego","Szymańskiego, Branice, Kraków, małopolskie",500 825 zł,"43,55 m²",11 500 zł/m²,parter,3.0,3,2025,garaż,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24903705.html","Mieszkanie, ul. Armii Krajowej","Armii Kraków, Swoszowice, Kraków, małopolskie",690 000 zł,"37,35 m²","18 473,90 zł/m²",1,3.0,2,2018,w garażu podziemnym,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24909616.html","Mieszkanie, ul. Stwosza","Stwosza, Śródmieście, Kraków, małopolskie",851 421 zł,"40,04 m²","21 264,26 zł/m²",1,4.0,1,-,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24899554.html","Mieszkanie, ul. Jordanowska","Jordanowska, Prądnik Biały, Kraków, małopolskie",1 790 000 zł,92 m²,"19 456,52 zł/m²",parter,2.0,4,2022,przynależne na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24908925.html","Mieszkanie, Plac Wolnica","Plac Wolnica, Śródmieście, Kraków, małopolskie",1 100 000 zł,"44,30 m²","24 830,70 zł/m²",1,3.0,2,-,tak,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24907863.html","Mieszkanie, ul. Kurczaba","Kurczaba, Prokocim, Kraków, małopolskie",813 900 zł,"66,70 m²",12 202 zł/m²,1,7.0,3,2023,garaż wolnostojący,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24913504.html",Mieszkanie Kraków,"os. Willowe, Willowe, Kraków, małopolskie",640 000 zł,"45,50 m²","14 065,93 zł/m²",1,2.0,2,1951,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24911512.html","Mieszkanie, ul. Grodzka","Grodzka, Wieczysta, Kraków, małopolskie",1 990 000 zł,"49,38 m²",40 300 zł/m²,1,,2,-,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,nad-rzeka/24902837.html","Mieszkanie, ul. Królowej Jadwigi","Królowej Jadwigi, Wola Justowska, Kraków, małopolskie",2 292 000 zł,"135,21 m²","16 951,41 zł/m²",parter,1.0,4,2024,-,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24907137.html","Mieszkanie, ul. Dietla","Dietla, Kazimierz, Kraków, małopolskie",614 000 zł,"47,16 m²","13 019,51 zł/m²",suterena,4.0,2,2021,tak,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24899988.html","Mieszkanie, Osiedle Kazimierzowskie","Osiedle Kazimierzowskie, Kazimierzowskie, Kraków, małopolskie",639 000 zł,"43,63 m²","14 645,89 zł/m²",7,10.0,2,-,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24912573.html","Kawalerka, ul. Dąbrówki","Dąbrówki, Stare Podgórze, Kraków, małopolskie",239 000 zł,"12,83 m²","18 628,22 zł/m²",parter,2.0,1,1900,parking strzeżony w pobliżu,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24900671.html","Mieszkanie, ul. Na Błonie","Na Błonie, Wola Justowska, Kraków, małopolskie",711 280 zł,"41,84 m²",17 000 zł/m²,1,3.0,2,2023,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24900853.html","Mieszkanie, Osiedle Piastów","Osiedle Piastów, Mistrzejowice, Kraków, małopolskie",839 999 zł,47 m²,17 872 zł/m²,6,,2,2020,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24906834.html","Mieszkanie, ul. Obozowa","Obozowa, Ruczaj, Kraków, małopolskie",540 000 zł,30 m²,18 000 zł/m²,parter,4.0,1,2006,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24899728.html","Mieszkanie, ul. Sławka","Sławka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",681 569 zł,"36,44 m²","18 703,87 zł/m²",7,8.0,2,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24904106.html","Mieszkanie, ul. Na Błonie","Na Błonie, Bronowice, Kraków, małopolskie",710 000 zł,42 m²,"16 904,76 zł/m²",1,3.0,2,2023,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24912647.html","Mieszkanie, ul. Federowicza","Federowicza, Ruczaj, Kraków, małopolskie",695 000 zł,"42,44 m²","16 376,06 zł/m²",parter,3.0,2,2019,przynależne na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24910770.html","Apartament, ul. Armii Krajowej","Armii Kraków, Jugowice, Kraków, małopolskie",690 000 zł,"37,35 m²",18 474 zł/m²,1,3.0,2,2018,w garażu podziemnym,wtórny,
